slno,refno,text,en_dmt,ta_gmt
850,vetalkatha_vetalkatha_L850,"सङ्गीतक्षेत्रे तत्सदृशः विद्वान् अपरः कोऽपि न अस्ति"" इति उक्त्वा क्षणम् यावत् विचिन्त्य - ""अहम्  अपि कञ्चित् अपूर्वम् रागम् जानामि"" इति उक्तवान् कश्यपः।","Kaśyapa said, ""In the field of music, there is no other scholar equal to him."" Having thought for a moment, he said, ""I also know some unique *rāga* (melody).""  ",
851,vetalkatha_vetalkatha_L851,अनन्तरम् तस्य रागस्य कथाम् आरब्धवान् च –,"Then he began the story of that passion, and –  ",
852,vetalkatha_vetalkatha_L852,"""अहम् गुरुकुले पठामि स्म।",I used to study in the guru's household.  ,
853,vetalkatha_vetalkatha_L853,एकदा समिधः निमित्तम् अहम् अरण्ये अटन् आसम्।,"Once, I was wandering in the forest for the sake of firewood.  ",
854,vetalkatha_vetalkatha_L854,तदा अहम् कस्यचित् मधुरम् स्वरम् श्रुतवान्।,Then I heard someone's sweet voice.  ,
855,vetalkatha_vetalkatha_L855,आरम्भे कस्यचित् पक्षिणः स्वरः इति अहम् चिन्तितवान्।,"At the beginning, I thought it was the sound of some bird.  ",
856,vetalkatha_vetalkatha_L856,अनन्तरम् अभासत यत् सहस्रभ्रमराणाम् झेङ्कारस्वरः एषः इति।,"Then he spoke, ""This is the humming sound of thousands of bees.""  ",
857,vetalkatha_vetalkatha_L857,अहम् कुतूहलेन तम् स्वरम् अनुसृत्य गच्छन् कस्यचित् मुनेः आश्रमम् प्राप्तवान्।,"Driven by curiosity, I followed that sound and reached the hermitage of a certain sage.  ",
858,vetalkatha_vetalkatha_L858,तत्र मुनेः पुत्री पुष्पमालाम् रचयन्ती तन्मयतया गायन्ती आसीत्।,"There, the sage's daughter, stringing a garland of flowers, was singing with absorption.  ",
859,vetalkatha_vetalkatha_L859,"मम आगमनम् दृष्ट्वा सा गानम् स्थगितवती।""","Having seen my arrival, she stopped singing.  ",
860,vetalkatha_vetalkatha_L860,मम जीवने कदापि तादृशम् अपूर्वम् सङ्गीतम् मया न श्रुतम् आसीत्।,"In my life, I had never heard such unique music before.  ",
861,vetalkatha_vetalkatha_L861,अतः अहम् मुनिम् नमस्कृत्य 'तम् रागम् माम् पाठयतु' इति प्रार्थितवान्।,"Therefore, having bowed to the sage, I requested, ""Please teach me that melody (rāga).""  ",
862,vetalkatha_vetalkatha_L862,"तदा मुनिः माम् गानविषयम् उक्तवान् - ""वत्स! एषः लोकातीतः अपूर्वः रागः अस्ति।","Then the sage said to me about the subject of the song: ""My child! This is a supramundane (lokātītaḥ), unprecedented (apūrvaḥ) melody (rāgaḥ).""  ",
863,vetalkatha_vetalkatha_L863,सामान्यतः पञ्चषेभ्यः शतकेभ्यः पूर्वम् अस्माकम् पूर्वजः कश्चित् गन्धावृतपर्वतस्य उपरि तपः कर्तुम् गतवान् आसीत्।,"Generally, some ancestor of ours went to the top of Gandhavat mountain to perform *tapas* (ascetic practice) five or six centuries ago.  ",
864,vetalkatha_vetalkatha_L864,एकदा तपः कुर्वता तेन अश्रुतपूर्वस्य रागस्य गीतम् श्रुतम्।,"Once, while he was practicing asceticism, he heard the song of a *rāga* (melody) such as he had never heard before.  ",
865,vetalkatha_vetalkatha_L865,प्रजापालनामकः कश्चित् गन्धर्वः तत् गीतम् गायन् आकाशात् तत्रैव स्थितस्य सरोवरस्य समीपम् अवतीर्णवान्।,"A certain Gandharva named Prajāpāla, singing that song, descended from the sky to the vicinity of the lake located there.  ",
866,vetalkatha_vetalkatha_L866,"अस्माकम् पूर्वजः तत् श्रुत्वा तन्मयः सन् गन्धर्वम् उक्तवान् - ""महानुभाव! इदानीम् येन रागेण भवता गीतम् सः रागः अपूर्वः अस्ति।","Having heard that, our ancestor, being absorbed in it, said to the Gandharva: ""O magnanimous one! The *rāga* (musical mode) with which you have sung now is unprecedented.""  ",
