slno,refno,text,en_dmt,ta_gmt
420,130-stories_123-130fp_20,"इदम् आकर्ण्य 'अहं प्राणान् आयम्य म्रिये, त्वं तदा मां भक्षय'","""Having heard this, [the being said:] \""I will restrain my life-breath and die; then you may eat me.\""  """,
421,130-stories_123-130fp_20,इति उक्तवान्।,"""He said thus.  """,
422,130-stories_123-130fp_20,तदा सः गृध्रः देवेन्द्ररूपे आविर्भूय तस्य त्यागं बहु बहु प्रशंसितवान् तथा अस्मभ्यं दत्तं शापं परावर्तयितुम् अपि तं साग्रहं न्यवेदयत्।,"""Then that vulture, appearing in the form of Śakra, lord of the gods (devendra), greatly praised his generosity and earnestly requested him to reverse the curse given to us as well.  """,
423,130-stories_123-130fp_20,"'शापः तु सर्वथा अपरावर्तनीयः, किन्तु एषां ज्ञानं मनुष्यवाणी च यथावत् स्थास्यति, शापमोक्षः अपि तपोनुष्ठानेन एव भविता'","""\""The curse, however, is absolutely irreversible, but their knowledge and human speech will remain as before, and the release from the curse will also come about only through the performance of asceticism (tapas).\""  """,
424,130-stories_123-130fp_20,इति देवेन्द्रं स उदतरत्।,"""Thus he answered Devendra.  """,
425,130-stories_123-130fp_20,"तद् इदानिं तपोद्वारा श्रीहरिम् एव प्रासादयितुं हिमगिरिशिखरं वयं प्रयामः, इति उक्त्वा शमीकम् ऋषिं प्रणम्य ते यथा आगताः तथा एव हरिनाम उच्चारयन्तः युदपद् एव उड्डीनाः इति।","""Therefore, now, through the power of asceticism, we shall go to the peak of the Himālaya mountain to propitiate Śrī Hari himself. Having said this, and having bowed down to the sage Śamīka, they, just as they had come, uttering the name of Hari, flew up into the sky.  """,
426,130-stories_123-130fp_23,शमीकः ऋषिः शिष्यान् किम् आदिशत् ?,"""What did the sage Śamīka command his disciples?  """,
427,130-stories_123-130fp_24,शिष्याः किम् अकुर्वन् ?,"""What did the students do?  """,
428,130-stories_123-130fp_25,जातपक्षाः गृध्रीशावकाः आत्मानं शमीकं कथं पर्यचाययन् ?,"""How did the young vultures, whose wings had sprouted, introduce themselves to Śamīka?  """,
429,130-stories_123-130fp_26,शमीकं प्रणम्य शावकाः कुत्र गन्तुम् उड्डीनाः ?,"""Having bowed to Śamīka, where have the fledglings flown to go?  """,
430,130-stories_123-130fp_27,अनया कथया का शिक्षा मिलति ?,"""What lesson is learned from this story?  """,
431,130-stories_26-130fp_16,प्रतिष्ठादायकाः गुणाः,"""Qualities that confer prestige.  """,
432,130-stories_26-130fp_17,"न जात्या पूज्यते व्यक्तिः, न धर्मेण च मान्यते। अद्वितीया गुणास्तस्याः, तां प्रतिष्ठापयन्ति हि॥","""A person is not revered due to birth, nor is he respected due to dharma. Her unique qualities, indeed, establish her.  """,
433,130-stories_26-130fp_18,गुरुशुश्रूषया स्वकीयेन परिश्रमेण च माया एका हरिजनबाला भूत्वा अपि महिलाचिकित्सालयस्य अधीक्षिका सञ्जाता।,"""Through service to her guru and her own effort, Māyā, although being just a Harijan girl, became the superintendent of a women's hospital.  """,
434,130-stories_26-130fp_18,ताम् एकः उच्चवर्गीयः प्राध्यापकः उद्वोढुम् इच्छति स्म।,"""A high-class professor wanted to marry her.  """,
