slno,refno,text,en_dmt,ta_gmt
171,astang_hriday_1_27-780,अनभिष्यन्दि लघु च तोयं क्वथितशीतलम्। पित्तयुक्ते हितं दोषे व्युषितं तत् त्रिदोषकृत्॥,"""Boiled and cooled water does not cause *abhiṣyanda* and is light (laghu). It is wholesome for disorders involving *pitta*; however, once it becomes stale, it produces the three *doṣas* (*tridoṣakṛt*).  """,
172,astang_hriday_1_27-784,नारिकेरोदकं स्निग्धं स्वादु वृष्यं हिमं लघु। तृष्णा-पित्ताऽनिलहरं दीपनं बस्तिशोधनम्॥,"""Coconut water is unctuous, sweet (svādu), aphrodisiac, cooling (hima), and light (laghu). It alleviates thirst, pitta and vāta, is appetizing (dīpana), and cleanses the bladder (bastiśodhana).  """,
173,astang_hriday_1_27-788,वर्षासु दिव्यनादेये परं तोये वराऽवरे। स्वादुपारकरसं स्निग्धमोजस्यं धातुवर्धनम्॥,"""In the rainy season, celestial water [rainwater] and river water are supremely good and bad respectively. [Water is] of sweet digestion and taste, unctuous, vitalizing, and augmenting the *dhātus* [bodily tissues].  """,
174,astang_hriday_1_27-792,वातपित्तहरं वृष्यं श्लेष्मलं गुरु शीतलम्। प्रायः पयोऽत्र गव्यं तु जीवनीयं रसायनम्॥,"""Removing *vāta* and *pitta*, aphrodisiac, phlegm-producing, heavy, and cooling is generally milk. In this context, cow's milk is a vitalizer and a rejuvenator.  """,
175,astang_hriday_1_27-796,क्षतक्षीणहित मेध्यं बल्यं स्तन्यकरं सरम्। श्रम-भ्रम-मदाऽलक्ष्मीश्वास-कासाऽतितृट्_क्षुधः॥ जीर्णज्वरं मूत्रकृच्छ्रं रक्तपित्तं च नाशयेत्। हितमत्यग्न्यनिद्रेभ्यो गरीयो माहिषं हिमम्॥,"""[Buffalo milk] is beneficial for ulcers and wasting, wholesome, pure, strengthening, galactagogue, and promotes flow.  [It alleviates] exhaustion, vertigo, intoxication, *alakṣmī*, dyspnea, cough, excessive thirst, [and] hunger.  [Buffalo milk] destroys chronic fever, dysuria, and hemorrhagic disease (*raktapitta*).  It is wholesome, very heavy, and cooling for those suffering from excessive digestion (*atyagni*) and insomnia.  """,
176,astang_hriday_1_27-802,अल्पाम्बुपानव्ययाम-कटुतिक्ताशनैर्लघु। आजं शोषज्वरश्वास-रक्तपित्तातिसारजित्॥,"""Light [food is obtained] by drinking little water, exercise, and eating bitter and pungent things. Goat's milk conquers consumption, fever, dyspnea, *raktapitta* (bleeding disorders), and diarrhea.  """,
177,astang_hriday_1_27-806,ईषद्रूक्षोष्णलवणमौष्ट्रकं दीपनं लघु। शस्तं वातकफानाह-कृमिशोफोदरार्शसाम्॥,"""Camel milk is slightly rough, warm, and salty. It is digestive (*dīpana*) and light (*laghu*). It is recommended for [those suffering from] *vāta* [wind disorders], *kapha* [phlegm disorders], constipation (*ānāha*), parasites (*kṛmi*), cutaneous and abdominal swellings (*śopha* and *udara*), and hemorrhoids (*arśas*).  """,
178,astang_hriday_1_27-810,मानुषं वातपित्तासृगभिघाताक्षिरोगजित्। तर्पणाऽऽश्चोतनैर्नस्यैः अहृद्यं तूष्णमाविकम्॥,"""Human milk cures diseases caused by wind (*vāta*), bile (*pitta*), blood (*asṛg*), trauma (*abhighāta*), and eye diseases (*akṣirogajit*). Ewe's milk is unpleasant (*ahṛdya*) when used for libations (*tarpaṇa*), injections (*āścotana*), and nasal administration (*nasya*).  """,
179,astang_hriday_1_27-814,वातव्याधिहरं हिध्मा-श्वासपित्तकफप्रदम्। हस्तिन्याः स्थैर्यकृद् बाढमृष्णं त्वैकशफं लघु॥,"""[Milk] from a solid-hoofed animal, however, is warming and light; [it] cures wind disorders, but causes hiccups, asthma, bile [disorders], and phlegm [disorders]. Elephant milk strongly promotes firmness.  """,
180,astang_hriday_1_27-818,"शाखावातहरं साम्ल-लवणं जडताकरम्। पयोऽभिष्यन्दि गुर्वामं, युक्त्या शृतमतोऽन्यथा॥","""*Śākhāvātaharaṃ*, sour and salty, removes stiffness. Milk is heavy, indigestible, and causes *abhiṣyanda*; when cooked with the right method, it is otherwise.  """,
181,astang_hriday_1_27-822,"भवेद्गरीयोऽतिश्रृतं, धारोष्णममृतोपमम्। अम्लपाकरसं ग्राहि गुरूष्णं दधि वातजित्॥","""Milk boiled excessively becomes heavy [to digest], while fresh, warm milk is like nectar. Curd is sour, pungent after digestion, astringent, heavy, hot, and alleviates vāta.  """,
182,astang_hriday_1_27-826,"मेदः शुक्रबलश्लेष्म-पित्तरक्ताऽग्निशोफकृत्। रोचिष्णु शस्तमरुचौ शीतके विषमज्वरे॥ पीनसे मूत्रकृच्छे च, रूक्षे तु ग्रहणीगदे। नैवाद्यान्निशि नैवोष्णं वसन्तोष्णशरत्सु न॥ नामुद्गसूपं नाक्षौद्रं तन्नाघृतसितोपलम्। न चानामलकं नापि नित्यं नोऽमन्दमन्यथा॥ ज्वरासृक्_पित्तवीसर्प-कुष्टपाण्डुभ्रमप्रदम्। तक्रं लघु कषायाम्लं दीपनं कफवातजित्॥","""[Yogurt is] generative of fat, semen, strength, phlegm, bleeding, digestive fire (*agni*), and inflammation. Being appetizing (*rociṣṇu*), it is recommended for anorexia (*arucau*), cold (*śītake*), and irregular fever (*viṣamajvare*).  [It is recommended for] nasal catarrh (*pīnase*) and dysuria (*mūtrakṛcchre*). [Use] skimmed [yogurt/buttermilk], however, in dysentery (*grahaṇīgade*). One should never take it at night (*niśi*), nor warm (*uṣṇaṃ*), nor in spring (*vasanta*), summer (*uṣṇa*), or autumn (*śaratsu*).  One should not [take] *mudga* soup, honey (*akṣaudraṃ*), ghee (*ghṛta*), sugar candy (*sitopalaṃ*), or *āmalaka*, nor regularly, nor otherwise in a small amount.  Buttermilk (*takraṃ*) causes fever (*jvara*), blood disorders (*asṛk*), *pitta*, erysipelas (*visarpa*), skin diseases (*kuṣṭha*), pallor (*pāṇḍu*), and giddiness (*bhrama*). It is light (*laghu*), astringent-sour (*kaṣāyāmlaṃ*), kindles digestive fire (*dīpanaṃ*), and alleviates *kapha* and *vāta*.  """,
